Category_Index,Updated,Size,Installs,Requires_Android,Age,Inapp_Lower_Bound,Inapp_Upper_Bound,Rating,Rating_Total,Rating_5,Rating_4,Rating_3,Rating_2,Rating_1,Price,Free
12,78,34,1000000,2.3,1,0,0,4.1,7142,4633,650,567,312,980,0,1
12,150,46,1000000,4.0,1,0,0,3.9,5549,3241,602,616,289,801,0,1
12,175,32,10000,4.0,1,0,0,3.6,28,17,2,0,0,9,0,1
12,1,30,10000000,4.0,4,0,0,4.3,223882,157197,27456,12220,5075,21934,0,1
12,518,40,100000,2.3,1,0,0,3.9,1258,752,104,116,77,209,0,1
12,292,40,100000,4.4,1,0,0,4.2,282,183,37,28,12,22,0,1
12,836,1.7,1000,2.3,1,0,0,,8,,,,,,0,1
12,620,8.1,500000,2.3,1,0,0,3.8,3980,2182,410,426,218,744,0,1
12,42,48,1000000,4.1,1,0,0,3.9,5266,3291,430,442,186,917,0,1
12,523,31,1000000,2.3,1,0,0,4.2,4627,3261,322,304,139,601,0,1
12,797,8.5,50000,4.0,1,0,0,3.4,204,99,12,22,11,60,0,1
12,416,37,5000,3.0,1,0,0,3.7,22,12,3,1,1,5,0,1
12,657,43,1000000,2.3,1,0,0,3.7,5532,2967,537,560,345,1123,0,1
12,429,19,1000000,3.0,1,0,0,3.7,12165,6517,1158,1301,723,2466,0,1
12,1245,14,100000,2.3,1,0,0,3.8,1646,879,187,188,132,260,0,1
12,1515,6.2,100000,2.3,4,0,0,3.3,1258,579,91,107,89,392,0,1
12,113,47,1000000,2.3,4,0,0,3.8,21690,11796,2546,2487,1450,3411,0,1
12,72,44,1000000,4.0,1,0,0,4.0,6234,3894,564,628,320,828,0,1
12,478,50,1000000,3.0,4,0,0,3.9,16333,9617,1756,1544,932,2484,0,1
12,601,32,1000,2.3,1,0,0,4.3,22,16,1,2,1,2,0,1
12,616,34,500,2.3,3,0,0,,3,,,,,,0,1
12,256,3.1,5000,4.0,1,0,0,3.0,18,9,0,0,0,9,0,1
12,1091,19,10000,4.0,1,0,0,3.5,411,162,59,68,49,73,0,1
12,117,38,100000,4.0,1,0,0,3.7,460,256,39,34,33,98,0,1
12,1566,7.9,500,2.3,4,0,0,,22,,,,,,0,1
12,777,49,100000,2.3,1,0,0,3.7,1349,769,112,99,44,325,0,1
12,579,30,100000,2.3,4,0,0,3.8,481,282,36,47,23,93,0,1
12,350,39,1000000,2.3,4,0,0,4.0,31293,20078,3183,1989,923,5120,0,1
12,8,38,100000,4.0,1,1.19,3.59,4.2,352,245,28,22,13,44,0,1
12,231,39,100000,4.0,1,0,0,3.4,2316,1113,187,199,126,691,0,1
12,498,48,10000,2.3,1,0,0,4.1,88,54,11,8,4,11,0,1
12,6,4.2,10000,2.3,1,0,0,4.6,119,101,3,6,3,6,0,1
12,467,25,500000,2.3,1,0,0,4.3,1896,1400,134,107,71,184,0,1
12,187,625,1000000,4.0,1,0,0,3.8,31154,16757,3255,3882,1642,5618,0,1
12,161,20,500000,4.1,1,0,0,3.9,1447,922,93,114,59,259,0,1
12,675,19,1000000,3.0,1,0,0,4.0,19313,12403,1642,1608,986,2674,0,1
12,206,2.6,50000,2.3,1,0,0,2.0,420,90,11,17,8,294,0,1
12,479,50,1000000,3.0,6,0,0,3.8,9146,5220,882,903,454,1687,0,1
12,430,31,10000,2.3,1,0,0,4.1,98,61,11,10,3,13,0,1
12,734,31,100000,2.3,1,0,0,3.8,69,40,5,8,2,14,0,1
12,491,21,100000,3.0,1,0,0,3.7,3337,1812,339,322,196,668,0,1
12,395,48,10000,2.3,1,0,0,3.8,159,88,18,15,3,35,0,1
12,579,37,100000,4.0,1,0,0,4.3,3613,2549,388,255,93,328,0,1
12,982,42,500000,2.3,4,0,0,4.0,5011,3017,526,438,289,741,0,1
12,574,43,10000,2.3,1,0,0,3.8,109,64,8,12,3,22,0,1
12,1292,6.3,1000,2.3,1,0,0,4.4,65,48,7,4,2,4,0,1
12,674,5.7,50000,3.0,1,0,0,2.2,296,74,5,15,12,190,0,1
12,464,40,50000,2.3,4,0,0,3.9,215,129,14,26,8,38,0,1
12,414,37,5000000,4.0,4,0,0,3.4,73296,34728,6435,6280,4928,20925,0,1
12,150,36,100000,4.0,1,0,0,3.9,711,424,62,64,45,116,0,1
12,763,42,10000,3.0,1,0,0,4.0,99,56,16,7,7,13,0,1
12,1099,49,50000,2.3,1,0,0,3.7,467,241,51,47,34,94,0,1
12,197,21,100000,2.3,4,0,0,4.2,1319,887,131,78,59,164,0,1
12,562,50,1000000,2.3,1,0,0,3.9,14859,9150,1121,1320,764,2504,0,1
12,462,48,10000,2.3,1,0,0,4.1,60,39,6,4,1,10,0,1
12,55,7.3,500000,4.0,4,0,0,3.0,2208,855,136,170,145,902,0,1
12,732,34,1000,2.3,1,0,0,4.2,5,3,1,0,1,0,0,1
12,791,48,10000,3.0,1,0,0,3.7,49,26,3,8,5,7,0,1
12,450,30,500000,4.0,1,0,0,4.0,6197,3833,619,446,222,1077,0,1
12,790,21,10000,2.3,1,0,0,2.8,45,17,2,2,2,22,0,1
12,539,31,1000000,2.3,1,0,0,4.3,2771,2036,179,182,84,290,0,1
12,523,29,1000,4.1,1,0,0,,9,,,,,,0,1
12,640,7.0,10000,2.3,1,0,0,3.5,107,54,11,8,6,28,0,1
12,353,39,100000,2.3,1,0,0,3.9,3404,1988,350,370,144,552,0,1
12,189,4.5,100000,4.0,4,0,0,3.3,432,201,30,35,11,155,0,1
12,76,39,1000000,4.0,1,0,0,4.1,7724,5303,536,543,278,1064,0,1
12,442,11,1000000,2.3,1,0,0,3.3,53989,22153,6602,6577,5048,13609,0,1
12,28,3.3,1000000,4.0,1,0,0,2.6,5607,1739,338,334,363,2833,0,1
12,730,23,100000,2.3,1,0,0,4.0,727,454,65,63,40,105,0,1
12,722,17,10000,2.3,4,0,0,3.3,208,101,10,15,7,75,0,1
12,455,9.4,100000,4.1,1,0,0,3.3,457,221,32,34,17,153,0,1
12,1310,7.7,5000,2.3,4,0,0,4.2,212,144,24,15,7,22,0,1
12,1041,15,1000000,2.3,1,0,0,3.8,39095,20643,5218,4216,2528,6490,0,1
12,808,22,100000,2.3,4,0,0,3.5,373,196,23,24,18,112,0,1
12,145,34,100000,4.0,4,0,0,4.0,348,215,31,34,16,52,0,1
12,524,34,100000,2.3,1,0,0,3.5,940,481,86,74,43,256,0,1
12,952,13,1000000,2.3,3,0,0,3.9,45730,26825,5451,3964,1962,7528,0,1
12,545,48,100000,2.3,1,0,0,3.7,571,343,37,17,12,162,0,1
12,620,7.9,10000,2.3,1,0,0,2.4,209,64,6,8,9,122,0,1
12,732,32,500,2.3,1,0,0,,4,,,,,,0,1
12,914,50,100000,2.3,1,0,0,3.8,1568,889,152,133,133,261,0,1
12,279,24,500000,2.3,1,0,0,3.2,2151,999,124,160,104,764,0,1
12,391,50,100000,4.0,1,0,0,4.0,1626,1040,148,135,40,263,0,1
12,185,22,50000,4.0,4,0,0,3.9,26,17,2,0,1,6,0,1
12,648,4.0,1000000,2.3,4,0,0,3.9,660,433,33,42,27,125,0,1
12,49,5.7,1000000,4.1,1,0,0,3.6,2297,1243,163,185,97,609,0,1
12,471,39,100000,4.0,3,0,0,4.4,125,94,12,7,2,10,0,1
12,170,28,1000000,2.3,6,0,0,3.6,12760,6487,1408,1205,976,2684,0,1
12,63,26,10000000,2.3,1,0,0,4.4,477081,355019,53895,25052,10475,32640,0,1
12,437,23,10000,2.3,1,0,0,,127,,,,,,0,1
12,519,27,5000,2.3,1,0,0,4.3,29,16,8,3,1,1,0,1
12,460,2.2,100000,3.0,1,0,0,3.1,295,126,23,22,13,111,0,1
12,505,32,1000000,2.3,4,0,0,3.3,6803,3231,433,545,400,2194,0,1
12,803,11,100000,4.0,1,0,0,4.0,910,577,73,64,43,153,0,1
12,560,30,50000,2.3,1,0,0,3.8,229,133,22,22,9,43,0,1
12,428,43,100000,2.3,1,0,0,3.5,403,197,41,40,26,99,0,1
12,524,48,100000,2.3,1,0,0,3.6,388,215,24,22,22,105,0,1
12,983,36,10000,2.3,1,0,0,3.8,52,27,5,8,6,6,0,1
12,475,25,100000,4.0,3,0,0,2.8,3858,1319,249,265,261,1764,0,1
12,1051,14,100000,2.3,4,0,0,3.8,944,535,94,101,40,174,0,1
12,514,36,100,4.1,1,0,0,,1,,,,,,0,1
12,575,18,100000,2.3,1,0,0,4.0,1186,749,113,86,50,188,0,1
12,459,24,50000,4.0,6,0,0,3.9,403,246,31,41,20,65,0,1
12,1260,17,1000,2.3,1,0,0,,42,,,,,,0,1
12,430,38,5000,2.3,4,0,0,4.2,12,9,1,0,0,2,0,1
12,120,16,1000000,4.1,4,0,0,3.9,11479,6779,1283,1063,609,1745,0,1
12,198,44,1000000,2.3,1,0,0,3.7,16224,8607,1732,1592,1185,3108,0,1
12,556,38,500000,2.3,1,0,0,4.2,2809,1966,233,213,97,300,0,1
12,20,68,1000000,4.1,1,0,0,4.0,5381,3523,397,385,162,914,0,1
12,987,39,100,4.1,1,0,0,,3,,,,,,0,1
12,1262,21,100000,2.3,1,0,0,3.9,3645,2108,373,325,207,632,0,1
12,519,2.9,100000,4.1,1,0,0,2.8,659,265,27,24,18,325,0,1
12,349,24,50000,2.3,4,0,0,2.6,390,130,12,20,22,206,0,1
12,609,26,1000000,2.3,4,0,0,3.2,9452,4413,524,579,382,3554,0,1
12,1515,1.6,100000,2.3,4,0,0,2.6,1628,532,81,85,94,836,0,1
12,195,25,50000,2.3,1,0,0,1.8,715,115,9,18,26,547,0,1
12,367,3.4,500000,2.3,1,0,0,3.0,2377,972,128,189,142,946,0,1
12,550,9.3,5000,2.3,1,0,0,4.1,66,36,14,9,3,4,0,1
12,1787,172,10000,1.6,3,0,0,,66,,,,,,0,1
12,561,41,100000,2.3,4,0,0,3.9,357,213,33,30,20,61,0,1
12,441,41,100000,2.3,4,0,0,3.9,1146,703,87,102,44,210,0,1
12,732,24,5000,4.1,1,0,0,,78,,,,,,0,1
12,940,48,500000,4.0,1,0,0,4.0,29565,17936,4111,2419,1258,3841,0,1
12,118,44,1000000,4.0,4,0,0,4.2,15372,10689,1092,1011,542,2038,0,1
12,654,50,10000000,2.3,1,0,0,4.1,86871,57809,7855,7031,3697,10479,0,1
12,82,42,5000000,4.0,1,0,0,3.9,27407,16362,2315,2458,1488,4784,0,1
12,65,3.2,10000,2.3,3,0,0,,38,,,,,,0,1
12,428,40,100000,4.0,1,0,0,3.5,1479,730,129,169,87,364,0,1
12,35,40,5000,4.4,1,0,0,3.9,44,28,3,2,2,9,0,1
12,436,32,1000000,4.0,4,0,0,3.8,10188,5477,1028,1162,728,1793,0,1
12,788,43,100,2.3,1,0,0,,2,,,,,,0,1
12,442,39,1000000,2.3,1,0,0,4.3,4857,3510,338,303,130,576,0,1
12,70,55,1000000,4.0,1,0,0,4.0,7270,4509,705,708,347,1001,0,1
12,573,46,10000,4.0,3,0,0,3.9,79,50,7,2,3,17,0,1
12,520,37,100000,2.3,1,0,0,4.0,1741,1052,192,165,100,232,0,1
12,1042,22,100000,2.3,3,0,0,3.5,777,362,83,77,61,194,0,1
12,279,18,1000000,2.3,1,0,0,4.0,11830,7380,1088,983,421,1958,0,1
12,991,40,1000,2.3,1,0,0,3.9,8,5,1,0,0,2,0,1
12,426,36,50000,4.0,1,0,0,3.7,248,127,28,27,14,52,0,1
12,67,3.2,100000,2.3,1,0,0,3.6,287,159,18,22,21,67,0,1
12,1428,12,100000,2.3,1,0,0,3.3,208,102,8,13,15,70,0,1
12,805,42,100000,2.2,1,0,0,3.8,2890,1714,210,226,131,609,0,1
12,628,35,1000,2.3,1,0,0,4.3,23,18,0,0,3,2,0,1
12,674,25,100000,2.3,1,0,0,4.1,797,550,52,55,34,106,0,1
12,1690,17,1000000,2.2,1,0,0,4.1,8748,5217,1283,774,447,1027,0,1
12,350,52,500000,2.3,1,0,0,4.1,5811,3736,620,560,305,590,0,1
12,367,49,1000000,4.2,3,0,0,3.8,11565,6846,905,945,446,2423,0,1
12,658,47,5000,4.0,4,0,0,3.7,29,17,2,2,1,7,0,1
12,463,32,500,2.3,1,0,0,3.0,1,0,0,1,0,0,0,1
12,651,43,1000,2.3,1,0,0,4.3,9,6,2,0,0,1,0,1
12,19,36,1000000,4.0,1,0,0,3.8,7364,4366,529,643,366,1460,0,1
12,310,27,50000,2.3,1,0,0,4.2,215,134,24,37,4,16,0,1
12,508,50,1000000,2.3,1,0,0,4.0,24637,15355,2400,2052,1447,3383,0,1
12,30,10,500000,4.0,1,0,0,3.7,6642,3710,612,568,338,1414,0,1
12,637,26,100000,2.3,4,0,0,3.0,1936,781,131,142,80,802,0,1
12,656,39,100000,2.3,1,0,0,3.8,720,424,56,70,44,126,0,1
12,4,11,5000000,2.3,1,0,0,4.3,82872,57737,8390,5411,2824,8510,0,1
12,1223,17,500000,2.3,1,0,0,3.7,2347,1292,218,218,142,477,0,1
12,227,32,100000,4.1,4,0,0,2.3,2879,783,106,106,88,1796,0,1
12,463,29,100000,2.3,1,0,0,4.0,529,329,48,46,25,81,0,1
12,67,4.8,1000000,2.3,1,0,0,4.2,4551,3142,413,328,115,553,0,1
12,1223,32,10000,2.3,1,0,0,3.5,121,58,12,9,14,28,0,1
12,616,23,100000,2.3,4,0,0,2.7,1239,416,60,81,54,628,0,1
12,433,47,10000,4.0,4,0,0,4.0,179,120,9,15,8,27,0,1
12,790,4.6,50000,2.3,1,0,0,3.3,253,106,34,18,16,79,0,1
12,496,35,10000,2.3,1,0,0,4.1,192,118,20,25,5,24,0,1
12,428,36,5000,4.0,1,0,0,,15,,,,,,0,1
12,561,29,100000,2.3,1,0,0,3.8,1917,1077,200,165,102,373,0,1
12,523,38,500,4.1,1,0,0,3.2,4,2,0,0,1,1,0,1
12,631,45,100000,2.3,1,0,0,3.9,2254,1285,227,265,139,338,0,1
12,823,7.8,50000,2.3,1,0,0,2.6,453,144,22,22,31,234,0,1
12,722,37,1000,4.0,1,0,0,,23,,,,,,0,1
12,270,81,1000000,4.1,1,0,0,3.6,8234,4294,786,767,610,1777,0,1
12,1095,3.4,100000,2.3,3,0,0,3.5,1138,505,167,134,92,240,0,1
12,90,43,500000,4.0,1,0,0,3.6,9153,4578,1063,983,644,1885,0,1
12,1083,23,1000,2.3,1,0,0,3.6,14,6,2,3,0,3,0,1
12,545,41,100,2.3,1,0,0,4.7,6,5,0,1,0,0,0,1
12,636,25,100000,2.3,4,0,0,2.8,1143,417,55,71,78,522,0,1
12,894,9.5,1000,2.3,1,0,0,4.0,98,61,8,8,7,14,0,1
12,436,32,1000000,2.3,1,0,0,4.1,7297,4664,788,613,357,875,0,1
12,380,43,1000000,2.3,1,0,0,4.3,5402,3819,449,443,194,497,0,1
12,635,23,500000,2.3,4,0,0,2.8,2599,1015,112,139,95,1238,0,1
12,150,41,1000000,4.0,1,0,0,3.7,9605,5158,980,1020,668,1779,0,1
12,435,35,500000,2.3,1,0,0,4.2,4970,3276,519,422,231,522,0,1
12,289,3.1,500000,4.0,4,0,0,3.3,2928,1333,202,256,176,961,0,1
12,273,95,5000000,4.1,1,0,0,3.7,65333,35670,5808,5870,3692,14293,0,1
12,864,50,1000000,2.3,4,0,0,4.0,41638,24943,5805,3592,1941,5357,0,1
12,1127,23,100000,2.0,1,0,0,3.8,393,229,31,32,30,71,0,1
12,371,36,100000,4.1,1,0,0,4.1,407,281,21,20,15,70,0,1
12,784,18,500000,3.0,1,0,0,3.7,2134,1173,191,194,121,455,0,1
12,615,43,50000,2.3,1,0,0,3.8,192,114,15,11,7,45,0,1
12,510,27,1000000,2.3,1,0,0,3.6,2662,1478,205,185,115,679,0,1
12,428,50,500000,4.0,1,0,0,3.7,2847,1433,299,356,210,549,0,1
12,150,37,100000,2.3,1,0,0,3.8,842,502,72,67,37,164,0,1
12,503,42,1000000,2.3,1,0,0,4.3,6225,4494,509,407,212,603,0,1
12,504,45,50000,2.3,1,0,0,4.1,165,107,23,8,5,22,0,1
12,1539,26,50000,2.3,1,0,0,3.6,662,326,76,70,61,129,0,1
12,979,18,10000,2.3,4,0,0,3.6,120,67,7,10,8,28,0,1
12,119,13,100000,2.3,1,0,0,3.6,1019,547,71,83,72,246,0,1
12,127,,5000000,,1,0,0,4.2,194123,130371,22993,13556,8387,18816,0,1
12,784,34,1000,2.3,1,0,0,4.2,14,10,1,1,0,2,0,1
12,535,46,100,2.3,1,0,0,,3,,,,,,0,1
12,514,29,100,4.1,1,0,0,5.0,2,2,0,0,0,0,0,1
12,525,288,100,4.0,1,0,0,,8,,,,,,0,1
12,197,28,500000,2.3,4,0,0,4.1,2261,1522,160,145,149,285,0,1
12,696,17,10000,2.3,1,0,0,3.0,325,111,34,44,25,111,0,1
12,303,16,1000000,4.1,1,0,0,3.2,9409,4255,617,710,430,3397,0,1
12,973,26,10000,2.3,1,0,0,4.1,146,96,13,13,9,15,0,1
12,480,3.2,5000,4.0,4,0,0,1.5,31,3,0,1,0,27,0,1
12,67,3.0,5000000,2.3,1,0,0,4.0,21430,13247,2684,1661,783,3055,0,1
12,433,33,500000,4.0,4,0,0,3.4,9803,4821,797,845,447,2893,0,1
12,727,3.2,100000,2.3,1,0,0,3.0,1372,566,85,97,66,558,0,1
12,6,65,1000000,4.4,1,0,0,3.4,2668,1417,109,162,95,885,0,1
12,67,3.9,100000,2.3,4,0,0,4.2,1019,694,132,53,26,114,0,1
12,629,26,1000000,2.3,4,0,0,2.6,13102,4253,592,719,659,6879,0,1
12,275,24,1000000,4.2,4,0,0,3.8,14969,7555,2257,1635,1096,2426,0,1
12,908,3.3,100000,2.3,1,0,0,3.0,510,202,36,50,23,199,0,1
12,30,61,500000,4.0,1,0,0,3.6,7195,3675,673,597,456,1794,0,1
12,444,24,50000,2.2,1,0,0,4.1,301,182,51,24,9,35,0,1
12,467,27,100000,2.3,1,0,0,4.3,948,670,73,72,48,85,0,1
12,580,50,10000,2.3,1,0,0,3.9,104,68,8,4,2,22,0,1
12,569,38,500000,2.3,1,0,0,4.2,2554,1694,256,238,108,258,0,1
12,447,6.7,1000000,4.0,1,0,0,3.2,8408,3516,790,769,552,2781,0,1
12,6,69,1000000,4.1,4,0,0,3.5,38906,19304,3871,3123,2327,10281,0,1
12,86,37,1000000,4.0,1,0,0,4.0,1667,1085,116,128,79,259,0,1
12,857,24,100000,2.3,1,0,0,3.5,915,490,40,63,39,283,0,1
12,461,25,500000,2.3,1,0,0,3.3,4377,2069,273,359,214,1462,0,1
12,35,40,1000,4.4,4,0,0,,8,,,,,,0,1
12,432,36,50000,2.3,1,0,0,3.3,289,129,16,34,19,91,0,1
12,587,25,100000,2.3,1,0,0,3.5,122,64,5,12,5,36,0,1
12,475,31,100000,4.0,1,0,0,3.3,1525,732,107,87,92,507,0,1
12,406,46,50000,2.3,1,0,0,,117,,,,,,0,1
12,422,35,500000,3.2,6,0,0,3.9,2073,1209,176,215,115,358,0,1
12,132,6.6,500000,2.3,1,0,0,4.1,3010,1976,242,247,117,428,0,1
12,695,22,1000000,2.3,1,0,0,3.3,6511,3087,459,515,272,2178,0,1
12,494,16,10000,2.3,1,0,0,3.5,253,137,18,9,6,83,0,1
12,462,28,100000,2.3,1,0,0,3.9,497,299,46,49,26,77,0,1
12,1201,4.3,1000000,2.3,1,0,0,2.8,12277,4084,875,1015,853,5450,0,1
12,34,95,100000,4.0,1,0,0,4.0,771,504,54,52,51,110,0,1
12,1280,29,1000000,4.0,1,0,0,3.5,10586,5194,1047,962,588,2795,0,1
12,545,18,10000,2.3,1,0,0,2.5,176,49,7,18,12,90,0,1
12,749,30,1000000,2.3,1,0,0,4.0,43849,26022,5643,4426,2438,5320,0,1
12,611,30,10000,2.3,1,0,0,3.5,51,26,4,4,2,15,0,1
12,920,31,5000,2.3,1,0,0,3.1,23,10,1,3,0,9,0,1
12,366,21,50000,2.3,1,0,0,3.7,202,102,27,24,14,35,0,1
12,542,26,100000,2.3,1,0,0,3.9,1310,814,112,101,58,225,0,1
12,508,50,1000000,2.3,1,0,0,4.1,58007,38644,5713,4199,2435,7016,0,1
12,438,25,50000,2.3,1,0,0,3.1,340,134,25,34,19,128,0,1
12,118,37,1000000,2.3,1,0,0,3.7,4483,2521,331,378,251,1002,0,1
12,622,40,1000000,2.3,1,0,0,3.9,8224,4789,945,849,350,1291,0,1
12,611,26,100000,2.3,4,0,0,3.3,1257,617,72,97,66,405,0,1
12,22,33,100000,4.1,3,0,0,4.1,310,207,24,19,16,44,0,1
12,728,45,500000,2.3,4,0,0,3.5,2280,1165,184,198,132,601,0,1
12,666,27,500,2.2,1,0,0,3.8,16,11,0,0,0,5,0,1
12,527,18,100000,2.3,1,0,0,4.6,1227,998,83,53,16,77,0,1
12,200,35,1000000,4.1,1,0,0,4.3,3376,2435,273,220,74,374,0,1
12,538,14,500000,2.3,1,0,0,3.7,6946,3745,736,642,544,1279,0,1
12,303,16,1000000,4.1,1,0,0,3.4,11994,5977,929,912,557,3619,0,1
12,196,28,1000000,4.0,1,0,0,3.9,4646,2648,518,581,265,634,0,1
12,15,22,1000000,4.0,1,0,0,4.1,4817,3060,469,475,234,579,0,1
12,240,38,100000,2.3,1,0,0,4.2,943,612,119,97,42,73,0,1
12,469,8.8,5000,4.0,1,0,0,4.0,21,14,1,2,1,3,0,1
12,170,23,100000,4.0,1,0,0,4.0,568,371,45,31,37,84,0,1
12,82,20,500000,4.0,1,0,0,3.8,4110,2077,629,591,223,590,0,1
12,531,44,500000,2.3,1,0,0,4.0,1984,1267,158,184,108,267,0,1
12,806,22,100000,2.3,1,0,0,3.5,809,424,68,51,32,234,0,1
12,263,49,1000000,2.3,1,0,0,4.0,5870,3653,511,519,245,942,0,1
12,985,17,10000,2.3,4,0,0,3.7,113,64,11,6,6,26,0,1
12,992,13,5000,2.3,1,0,0,3.7,59,29,5,11,5,9,0,1
12,20,6.6,100000,4.0,1,0,0,3.7,223,128,17,15,11,52,0,1
12,875,20,1000000,2.3,1,0,0,3.4,9498,4600,726,835,667,2670,0,1
12,974,40,50000,2.3,1,0,0,3.7,406,223,31,32,35,85,0,1
12,225,7.1,50000,4.1,1,0,0,3.2,327,139,31,26,20,111,0,1
12,519,31,1000000,2.3,1,0,0,3.7,19141,9705,2389,2123,1448,3476,0,1
12,19,45,5000000,4.1,4,0,0,3.6,42666,21840,3669,4182,2516,10459,0,1
12,163,30,1000000,4.0,1,0,0,4.1,2259,1493,223,162,117,264,0,1
12,559,22,10000,2.3,1,0,0,3.5,196,101,9,17,16,53,0,1
12,523,31,10000,2.3,1,0,0,3.8,23,11,6,1,0,5,0,1
12,465,29,50000,2.3,1,0,0,4.2,282,190,25,24,13,30,0,1
12,654,47,10000,2.3,1,0,0,3.7,166,93,10,18,10,35,0,1
12,1593,7.4,5000000,2.0,1,0,0,4.1,33313,18377,6887,3525,1535,2989,0,1
12,727,42,50000,2.3,1,0,0,4.1,351,219,40,29,20,43,0,1
12,787,22,10000,2.3,1,0,0,2.8,126,46,4,11,7,58,0,1
12,665,30,1000,4.0,1,0,0,3.5,44,22,5,2,2,13,0,1
12,190,2.8,10000000,4.0,1,0,0,4.3,417991,320138,24661,14645,6776,51771,0,1
12,801,15,100,2.3,4,0,0,,2,,,,,,0,1
12,442,31,100000,2.3,1,0,0,3.6,319,168,24,34,29,64,0,1
12,303,,500000,4.0,1,0,0,4.2,3686,2546,311,232,95,502,0,1
12,428,39,10000,2.3,1,0,0,,257,,,,,,0,1
12,427,37,500000,2.3,1,0,0,3.6,5580,2850,565,554,369,1242,0,1
12,510,4.1,10000,4.0,1,0,0,3.7,95,53,6,9,4,23,0,1
12,924,12,500000,2.3,1,0,0,3.0,3090,1255,181,265,222,1167,0,1
12,72,6.7,10000000,4.2,1,0,0,4.2,529649,384552,35621,23178,9607,76691,0,1
12,19,35,1000000,4.0,1,0,0,4.2,5031,3470,435,356,177,593,0,1
12,732,33,1000,2.3,1,0,0,3.9,8,5,1,0,0,2,0,1
12,433,2.7,10000,2.3,1,0,0,2.5,117,33,5,9,8,62,0,1
12,959,27,10000000,2.3,1,0,0,3.7,185057,93846,24557,20148,13282,33224,0,1
12,428,52,100000,4.0,1,0,0,3.8,2546,1422,221,270,159,474,0,1
12,531,28,100000,2.3,1,0,0,3.9,543,325,58,40,21,99,0,1
12,437,22,5000,2.3,4,0,0,3.2,43,20,2,3,4,14,0,1
12,891,43,100000,2.3,1,0,0,3.8,784,470,59,63,49,143,0,1
12,435,17,1000000,2.3,1,0,0,3.8,2824,1639,187,240,180,578,0,1
12,454,48,10000,2.3,1,0,0,4.4,175,129,16,13,3,14,0,1
12,153,43,1000000,4.0,1,0,0,3.9,5018,3082,394,428,151,963,0,1
12,204,40,5000,2.3,4,0,0,3.5,14,8,1,0,0,5,0,1
12,628,44,100000,3.0,4,0,0,3.6,502,273,41,35,27,126,0,1
12,23,52,100000,4.1,1,0,0,3.0,8248,3443,481,506,309,3509,0,1
12,3,35,500000,4.1,1,0,0,4.0,3289,2035,330,290,130,504,0,1
12,475,36,1000,2.3,1,0,0,4.5,13,10,1,1,1,0,0,1
12,541,39,1000,2.3,1,0,0,5.0,6,6,0,0,0,0,0,1
12,469,48,10000,2.3,1,0,0,3.9,86,52,8,8,0,18,0,1
12,429,4.5,100000,3.0,1,0,0,3.1,1556,633,141,128,90,564,0,1
12,34,30,5000000,2.3,1,1.39,3.79,4.1,14984,9712,1274,1394,582,2022,0,1
12,580,31,100000,2.3,1,0,0,3.8,420,227,47,43,28,75,0,1
12,16,27,1000000,4.0,4,0,0,4.1,6487,4167,609,638,314,759,0,1
12,277,19,1000000,2.3,1,0,0,4.0,18518,12022,1519,1463,519,2995,0,1
12,17,31,1000000,4.0,1,0,0,4.0,4535,2683,511,555,257,529,0,1
12,622,39,500000,2.3,4,0,0,3.5,1764,873,144,157,119,471,0,1
12,127,28,500000,4.1,4,0,0,4.0,3935,2396,476,329,183,551,0,1
12,1351,37,1000000,2.3,1,0,0,3.4,28893,13454,2618,2691,2159,7971,0,1
12,472,33,100000,4.1,4,0,0,4.1,757,521,50,42,13,131,0,1
12,605,35,100000,4.0,1,0,0,3.2,753,325,45,78,45,260,0,1
13,276,5.2,5000,2.1,1,0,0,,226,,,,,,0,1
13,128,6.9,10000000,2.1,1,0,0,4.2,441974,276093,74190,39652,19308,32731,0,1
13,354,2.7,5000,4.0,1,0,0,4.2,23,15,2,3,1,2,0,1
13,1618,1.4,1000000,2.0,3,0,0,4.1,13272,7945,2097,1285,665,1280,0,1
13,194,14,10000,2.3,1,0,0,4.7,272,246,5,5,2,14,0,1
13,382,13,100000,4.0,1,0,0,4.4,3184,2185,523,226,72,178,0,1
13,53,6.6,100000,4.0,1,0,0,4.4,1208,846,173,84,34,71,0,1
13,98,2.8,1000,4.0,1,0,0,4.5,122,81,22,15,1,3,0,1
13,313,4.6,1000,4.0,1,0,0,,12,,,,,,0,1
13,39,3.8,100000,4.0,1,0,0,4.4,798,561,115,61,21,40,0,1
13,855,6.3,500,2.3,1,0,0,3.6,7,4,0,1,0,2,0,1
13,328,12,1000,4.0,1,0,0,1.8,10,1,0,2,0,7,0,1
13,399,6.2,10000000,2.3,4,0,0,3.4,84357,36116,11395,8921,6000,21925,0,1
13,590,2.9,500,2.3,1,0,0,,1,,,,,,0,1
13,639,7.1,500,2.3,1,0,0,4.7,18,16,1,0,0,1,0,1
13,795,11,100,4.1,1,0,0,3.0,2,1,0,0,0,1,0,1
13,771,1.7,10000,2.3,1,0,0,3.9,184,100,23,22,14,25,0,1
13,110,34,100000,4.1,1,0,0,4.4,5491,3698,1062,374,134,223,0,1
13,79,1.7,1000000,1.5,1,0.99,1.79,4.0,22176,12820,2988,2312,1192,2864,0,1
13,27,73,500000,4.3,1,0,0,4.5,7308,5377,1123,307,159,342,0,1
